id_wine,rating,num_reviews,price,body,acidity,id_rating
156,4.5,221,312.0,5.0,3.0,6214
157,4.5,221,312.0,5.0,3.0,6215
158,4.5,221,312.0,5.0,3.0,6216
159,4.5,221,312.0,5.0,3.0,6217
160,4.5,221,312.0,5.0,3.0,6218
166,4.5,221,312.0,5.0,3.0,6219
169,4.5,221,312.0,5.0,3.0,6220
170,4.5,221,312.0,5.0,3.0,6221
175,4.5,221,312.0,5.0,3.0,6222
201,4.5,221,312.0,5.0,3.0,6223
214,4.5,221,312.0,5.0,3.0,6224
216,4.5,221,312.0,5.0,3.0,6225
258,4.5,221,312.0,5.0,3.0,6226
269,4.5,221,312.0,5.0,3.0,6227
294,4.5,221,312.0,5.0,3.0,6228
368,4.5,221,312.0,5.0,3.0,6229
400,4.5,221,312.0,5.0,3.0,6230
426,4.5,221,312.0,5.0,3.0,6231
473,4.5,221,312.0,5.0,3.0,6232
581,4.5,221,312.0,5.0,3.0,6233
596,4.5,221,312.0,5.0,3.0,6234
726,4.5,221,312.0,5.0,3.0,6235
908,4.5,221,312.0,5.0,3.0,6236
1,4.5,218,52.9,5.0,3.0,6237
36,4.5,218,52.9,5.0,3.0,6238
38,4.5,218,52.9,5.0,3.0,6239
41,4.5,218,52.9,5.0,3.0,6240
43,4.5,218,52.9,5.0,3.0,6241
116,4.5,218,52.9,5.0,3.0,6242
236,4.5,218,52.9,5.0,3.0,6243
249,4.5,218,52.9,5.0,3.0,6244
254,4.5,218,52.9,5.0,3.0,6245
310,4.5,218,52.9,5.0,3.0,6246
340,4.5,218,52.9,5.0,3.0,6247
344,4.5,218,52.9,5.0,3.0,6248
347,4.5,218,52.9,5.0,3.0,6249
362,4.5,218,52.9,5.0,3.0,6250
364,4.5,218,52.9,5.0,3.0,6251
423,4.5,218,52.9,5.0,3.0,6252
427,4.5,218,52.9,5.0,3.0,6253
429,4.5,218,52.9,5.0,3.0,6254
480,4.5,218,52.9,5.0,3.0,6255
512,4.5,218,52.9,5.0,3.0,6256
527,4.5,218,52.9,5.0,3.0,6257
547,4.5,218,52.9,5.0,3.0,6258
625,4.5,218,52.9,5.0,3.0,6259
632,4.5,218,52.9,5.0,3.0,6260
651,4.5,218,52.9,5.0,3.0,6261
694,4.5,218,52.9,5.0,3.0,6262
730,4.5,218,52.9,5.0,3.0,6263
746,4.5,218,52.9,5.0,3.0,6264
750,4.5,218,52.9,5.0,3.0,6265
819,4.5,218,52.9,5.0,3.0,6266
841,4.5,218,52.9,5.0,3.0,6267
922,4.5,218,52.9,5.0,3.0,6268
990,4.5,218,52.9,5.0,3.0,6269
1006,4.5,218,52.9,5.0,3.0,6270
1041,4.5,218,52.9,5.0,3.0,6271
1042,4.5,218,52.9,5.0,3.0,6272
1043,4.5,218,52.9,5.0,3.0,6273
1045,4.5,218,52.9,5.0,3.0,6274
1100,4.5,218,52.9,5.0,3.0,6275
1239,4.5,218,52.9,5.0,3.0,6276
1246,4.5,218,52.9,5.0,3.0,6277
1259,4.5,218,52.9,5.0,3.0,6278
1271,4.5,218,52.9,5.0,3.0,6279
1274,4.5,218,52.9,5.0,3.0,6280
1289,4.5,218,52.9,5.0,3.0,6281
1297,4.5,218,52.9,5.0,3.0,6282
1344,4.5,218,52.9,5.0,3.0,6283
1389,4.5,218,52.9,5.0,3.0,6284
1487,4.5,218,52.9,5.0,3.0,6285
1506,4.5,218,52.9,5.0,3.0,6286
1560,4.5,218,52.9,5.0,3.0,6287
1567,4.5,218,52.9,5.0,3.0,6288
1737,4.5,218,52.9,5.0,3.0,6289
195,4.5,217,40.9,5.0,3.0,6290
396,4.5,217,40.9,5.0,3.0,6291
404,4.5,217,40.9,5.0,3.0,6292
428,4.5,217,40.9,5.0,3.0,6293
806,4.5,217,40.9,5.0,3.0,6294
1,4.5,214,157.95,4.0,3.0,6295
36,4.5,214,157.95,4.0,3.0,6296
38,4.5,214,157.95,4.0,3.0,6297
41,4.5,214,157.95,4.0,3.0,6298
43,4.5,214,157.95,4.0,3.0,6299
116,4.5,214,157.95,4.0,3.0,6300
236,4.5,214,157.95,4.0,3.0,6301
249,4.5,214,157.95,4.0,3.0,6302
254,4.5,214,157.95,4.0,3.0,6303
310,4.5,214,157.95,4.0,3.0,6304
340,4.5,214,157.95,4.0,3.0,6305
344,4.5,214,157.95,4.0,3.0,6306
347,4.5,214,157.95,4.0,3.0,6307
362,4.5,214,157.95,4.0,3.0,6308
364,4.5,214,157.95,4.0,3.0,6309
423,4.5,214,157.95,4.0,3.0,6310
427,4.5,214,157.95,4.0,3.0,6311
429,4.5,214,157.95,4.0,3.0,6312
480,4.5,214,157.95,4.0,3.0,6313
512,4.5,214,157.95,4.0,3.0,6314
527,4.5,214,157.95,4.0,3.0,6315
547,4.5,214,157.95,4.0,3.0,6316
625,4.5,214,157.95,4.0,3.0,6317
632,4.5,214,157.95,4.0,3.0,6318
651,4.5,214,157.95,4.0,3.0,6319
694,4.5,214,157.95,4.0,3.0,6320
730,4.5,214,157.95,4.0,3.0,6321
746,4.5,214,157.95,4.0,3.0,6322
750,4.5,214,157.95,4.0,3.0,6323
819,4.5,214,157.95,4.0,3.0,6324
841,4.5,214,157.95,4.0,3.0,6325
922,4.5,214,157.95,4.0,3.0,6326
990,4.5,214,157.95,4.0,3.0,6327
1006,4.5,214,157.95,4.0,3.0,6328
1041,4.5,214,157.95,4.0,3.0,6329
1042,4.5,214,157.95,4.0,3.0,6330
1043,4.5,214,157.95,4.0,3.0,6331
1045,4.5,214,157.95,4.0,3.0,6332
1100,4.5,214,157.95,4.0,3.0,6333
1239,4.5,214,157.95,4.0,3.0,6334
1246,4.5,214,157.95,4.0,3.0,6335
1259,4.5,214,157.95,4.0,3.0,6336
1271,4.5,214,157.95,4.0,3.0,6337
1274,4.5,214,157.95,4.0,3.0,6338
1289,4.5,214,157.95,4.0,3.0,6339
1297,4.5,214,157.95,4.0,3.0,6340
1344,4.5,214,157.95,4.0,3.0,6341
1389,4.5,214,157.95,4.0,3.0,6342
1487,4.5,214,157.95,4.0,3.0,6343
1506,4.5,214,157.95,4.0,3.0,6344
1560,4.5,214,157.95,4.0,3.0,6345
1567,4.5,214,157.95,4.0,3.0,6346
1737,4.5,214,157.95,4.0,3.0,6347
430,4.5,213,77.5,5.0,3.0,6348
151,4.5,213,116.0,5.0,3.0,6349
431,4.5,213,116.0,5.0,3.0,6350
441,4.5,213,116.0,5.0,3.0,6351
459,4.5,213,116.0,5.0,3.0,6352
461,4.5,213,116.0,5.0,3.0,6353
770,4.5,213,116.0,5.0,3.0,6354
827,4.5,213,116.0,5.0,3.0,6355
1371,4.5,213,116.0,5.0,3.0,6356
1437,4.5,213,116.0,5.0,3.0,6357
432,4.5,207,75.0,4.0,3.0,6358
675,4.5,207,75.0,4.0,3.0,6359
845,4.5,207,75.0,4.0,3.0,6360
891,4.5,207,75.0,4.0,3.0,6361
1087,4.5,207,75.0,4.0,3.0,6362
1112,4.5,207,75.0,4.0,3.0,6363
1113,4.5,207,75.0,4.0,3.0,6364
1131,4.5,207,75.0,4.0,3.0,6365
1167,4.5,207,75.0,4.0,3.0,6366
1220,4.5,207,75.0,4.0,3.0,6367
1224,4.5,207,75.0,4.0,3.0,6368
1331,4.5,207,75.0,4.0,3.0,6369
1403,4.5,207,75.0,4.0,3.0,6370
1668,4.5,207,75.0,4.0,3.0,6371
1693,4.5,207,75.0,4.0,3.0,6372
433,4.5,205,80.98,5.0,3.0,6373
1263,4.5,205,80.98,5.0,3.0,6374
275,4.5,203,64.5,4.0,3.0,6375
434,4.5,203,64.5,4.0,3.0,6376
722,4.5,203,64.5,4.0,3.0,6377
760,4.5,203,64.5,4.0,3.0,6378
1186,4.5,203,64.5,4.0,3.0,6379
1363,4.5,203,64.5,4.0,3.0,6380
167,4.5,201,118.5,5.0,3.0,6381
353,4.5,201,118.5,5.0,3.0,6382
356,4.5,201,118.5,5.0,3.0,6383
357,4.5,201,118.5,5.0,3.0,6384
358,4.5,201,118.5,5.0,3.0,6385
374,4.5,201,118.5,5.0,3.0,6386
435,4.5,201,118.5,5.0,3.0,6387
648,4.5,201,118.5,5.0,3.0,6388
436,4.5,197,64.0,4.0,3.0,6389
739,4.5,197,64.0,4.0,3.0,6390
788,4.5,197,64.0,4.0,3.0,6391
862,4.5,197,64.0,4.0,3.0,6392
1229,4.5,197,64.0,4.0,3.0,6393
130,4.5,196,95.0,4.0,3.0,6394
268,4.5,196,95.0,4.0,3.0,6395
304,4.5,196,95.0,4.0,3.0,6396
380,4.5,196,95.0,4.0,3.0,6397
386,4.5,196,95.0,4.0,3.0,6398
409,4.5,196,95.0,4.0,3.0,6399
437,4.5,196,95.0,4.0,3.0,6400
515,4.5,196,95.0,4.0,3.0,6401
530,4.5,196,95.0,4.0,3.0,6402
567,4.5,196,95.0,4.0,3.0,6403
601,4.5,196,95.0,4.0,3.0,6404
642,4.5,196,95.0,4.0,3.0,6405
662,4.5,196,95.0,4.0,3.0,6406
663,4.5,196,95.0,4.0,3.0,6407
670,4.5,196,95.0,4.0,3.0,6408
676,4.5,196,95.0,4.0,3.0,6409
697,4.5,196,95.0,4.0,3.0,6410
842,4.5,196,95.0,4.0,3.0,6411
938,4.5,196,95.0,4.0,3.0,6412
1098,4.5,196,95.0,4.0,3.0,6413
1116,4.5,196,95.0,4.0,3.0,6414
1130,4.5,196,95.0,4.0,3.0,6415
1168,4.5,196,95.0,4.0,3.0,6416
1309,4.5,196,95.0,4.0,3.0,6417
1367,4.5,196,95.0,4.0,3.0,6418
1378,4.5,196,95.0,4.0,3.0,6419
438,4.5,194,125.97,4.0,3.0,6420
537,4.5,194,125.97,4.0,3.0,6421
735,4.5,194,125.97,4.0,3.0,6422
834,4.5,194,125.97,4.0,3.0,6423
439,4.5,194,26.5,5.0,3.0,6424
631,4.5,194,26.5,5.0,3.0,6425
1047,4.5,194,26.5,5.0,3.0,6426
1058,4.5,194,26.5,5.0,3.0,6427
297,4.5,190,54.01,5.0,3.0,6428
440,4.5,190,54.01,5.0,3.0,6429
151,4.5,189,104.9,5.0,3.0,6430
431,4.5,189,104.9,5.0,3.0,6431
441,4.5,189,104.9,5.0,3.0,6432
459,4.5,189,104.9,5.0,3.0,6433
461,4.5,189,104.9,5.0,3.0,6434
770,4.5,189,104.9,5.0,3.0,6435
827,4.5,189,104.9,5.0,3.0,6436
1371,4.5,189,104.9,5.0,3.0,6437
1437,4.5,189,104.9,5.0,3.0,6438
442,4.5,189,170.5,4.0,3.0,6439
509,4.5,189,170.5,4.0,3.0,6440
704,4.5,189,170.5,4.0,3.0,6441
879,4.5,189,170.5,4.0,3.0,6442
1432,4.5,189,170.5,4.0,3.0,6443
35,4.5,189,315.0,5.0,3.0,6444
148,4.5,189,315.0,5.0,3.0,6445
443,4.5,189,315.0,5.0,3.0,6446
468,4.5,189,315.0,5.0,3.0,6447
517,4.5,189,315.0,5.0,3.0,6448
768,4.5,189,315.0,5.0,3.0,6449
800,4.5,189,315.0,5.0,3.0,6450
902,4.5,189,315.0,5.0,3.0,6451
444,4.5,188,34.9,3.0,3.0,6452
259,4.5,187,51.5,5.0,3.0,6453
445,4.5,187,51.5,5.0,3.0,6454
446,4.5,186,112.26,4.0,3.0,6455
447,4.5,186,71.85,4.0,3.0,6456
469,4.5,186,71.85,4.0,3.0,6457
371,4.5,184,38.9,3.0,3.0,6458
379,4.5,184,38.9,3.0,3.0,6459
448,4.5,184,38.9,3.0,3.0,6460
1064,4.5,184,38.9,3.0,3.0,6461
343,4.5,178,54.09,5.0,3.0,6462
346,4.5,178,54.09,5.0,3.0,6463
352,4.5,178,54.09,5.0,3.0,6464
449,4.5,178,54.09,5.0,3.0,6465
1034,4.5,178,54.09,5.0,3.0,6466
1091,4.5,178,54.09,5.0,3.0,6467
1155,4.5,178,54.09,5.0,3.0,6468
1185,4.5,178,54.09,5.0,3.0,6469
1627,4.5,178,54.09,5.0,3.0,6470
450,4.5,174,67.9,4.0,3.0,6471
691,4.5,174,67.9,4.0,3.0,6472
712,4.5,174,67.9,4.0,3.0,6473
723,4.5,174,67.9,4.0,3.0,6474
832,4.5,174,67.9,4.0,3.0,6475
1002,4.5,174,67.9,4.0,3.0,6476
1354,4.5,174,67.9,4.0,3.0,6477
194,4.5,173,80.95,4.0,3.0,6478
308,4.5,173,80.95,4.0,3.0,6479
451,4.5,173,80.95,4.0,3.0,6480
486,4.5,173,80.95,4.0,3.0,6481
508,4.5,173,80.95,4.0,3.0,6482
755,4.5,173,80.95,4.0,3.0,6483
761,4.5,173,80.95,4.0,3.0,6484
452,4.5,171,114.5,5.0,1.0,6485
453,4.5,170,50.34,3.0,3.0,6486
237,4.5,165,57.96,5.0,3.0,6487
333,4.5,165,57.96,5.0,3.0,6488
417,4.5,165,57.96,5.0,3.0,6489
454,4.5,165,57.96,5.0,3.0,6490
455,4.5,163,73.62,4.0,3.0,6491
671,4.5,163,73.62,4.0,3.0,6492
673,4.5,163,73.62,4.0,3.0,6493
830,4.5,163,73.62,4.0,3.0,6494
1018,4.5,163,73.62,4.0,3.0,6495
1109,4.5,163,73.62,4.0,3.0,6496
242,4.5,162,144.78,3.0,3.0,6497
456,4.5,162,144.78,3.0,3.0,6498
128,4.5,161,90.0,2.0,3.0,6499
457,4.5,161,90.0,2.0,3.0,6500
462,4.5,161,90.0,2.0,3.0,6501
265,4.5,156,89.95,4.0,3.0,6502
305,4.5,156,89.95,4.0,3.0,6503
420,4.5,156,89.95,4.0,3.0,6504
458,4.5,156,89.95,4.0,3.0,6505
465,4.5,156,89.95,4.0,3.0,6506
744,4.5,156,89.95,4.0,3.0,6507
1562,4.5,156,89.95,4.0,3.0,6508
151,4.5,154,92.8,5.0,3.0,6509
431,4.5,154,92.8,5.0,3.0,6510
441,4.5,154,92.8,5.0,3.0,6511
459,4.5,154,92.8,5.0,3.0,6512
461,4.5,154,92.8,5.0,3.0,6513
770,4.5,154,92.8,5.0,3.0,6514
827,4.5,154,92.8,5.0,3.0,6515
1371,4.5,154,92.8,5.0,3.0,6516
1437,4.5,154,92.8,5.0,3.0,6517
460,4.5,147,48.9,4.0,3.0,6518
1230,4.5,147,48.9,4.0,3.0,6519
151,4.5,144,70.55,5.0,3.0,6520
431,4.5,144,70.55,5.0,3.0,6521
441,4.5,144,70.55,5.0,3.0,6522
459,4.5,144,70.55,5.0,3.0,6523
461,4.5,144,70.55,5.0,3.0,6524
770,4.5,144,70.55,5.0,3.0,6525
827,4.5,144,70.55,5.0,3.0,6526
1371,4.5,144,70.55,5.0,3.0,6527
1437,4.5,144,70.55,5.0,3.0,6528
128,4.5,142,110.0,2.0,3.0,6529
457,4.5,142,110.0,2.0,3.0,6530
462,4.5,142,110.0,2.0,3.0,6531
127,4.5,141,139.3,4.0,3.0,6532
463,4.5,141,139.3,4.0,3.0,6533
478,4.5,141,139.3,4.0,3.0,6534
514,4.5,141,139.3,4.0,3.0,6535
539,4.5,141,139.3,4.0,3.0,6536
563,4.5,141,139.3,4.0,3.0,6537
589,4.5,141,139.3,4.0,3.0,6538
803,4.5,141,139.3,4.0,3.0,6539
847,4.5,141,139.3,4.0,3.0,6540
860,4.5,141,139.3,4.0,3.0,6541
950,4.5,141,139.3,4.0,3.0,6542
272,4.5,141,59.8,5.0,3.0,6543
373,4.5,141,59.8,5.0,3.0,6544
388,4.5,141,59.8,5.0,3.0,6545
414,4.5,141,59.8,5.0,3.0,6546
464,4.5,141,59.8,5.0,3.0,6547
604,4.5,141,59.8,5.0,3.0,6548
647,4.5,141,59.8,5.0,3.0,6549
655,4.5,141,59.8,5.0,3.0,6550
667,4.5,141,59.8,5.0,3.0,6551
727,4.5,141,59.8,5.0,3.0,6552
769,4.5,141,59.8,5.0,3.0,6553
844,4.5,141,59.8,5.0,3.0,6554
1026,4.5,141,59.8,5.0,3.0,6555
1063,4.5,141,59.8,5.0,3.0,6556
1086,4.5,141,59.8,5.0,3.0,6557
1152,4.5,141,59.8,5.0,3.0,6558
1260,4.5,141,59.8,5.0,3.0,6559
1406,4.5,141,59.8,5.0,3.0,6560
1468,4.5,141,59.8,5.0,3.0,6561
1508,4.5,141,59.8,5.0,3.0,6562
1588,4.5,141,59.8,5.0,3.0,6563
1625,4.5,141,59.8,5.0,3.0,6564
1703,4.5,141,59.8,5.0,3.0,6565
1743,4.5,141,59.8,5.0,3.0,6566
1753,4.5,141,59.8,5.0,3.0,6567
1770,4.5,141,59.8,5.0,3.0,6568
265,4.5,140,75.0,4.0,3.0,6569
305,4.5,140,75.0,4.0,3.0,6570
420,4.5,140,75.0,4.0,3.0,6571
458,4.5,140,75.0,4.0,3.0,6572
465,4.5,140,75.0,4.0,3.0,6573
744,4.5,140,75.0,4.0,3.0,6574
1562,4.5,140,75.0,4.0,3.0,6575
466,4.5,140,57.0,5.0,3.0,6576
689,4.5,140,57.0,5.0,3.0,6577
2,4.5,137,253.47,4.0,2.0,6578
145,4.5,137,253.47,4.0,2.0,6579
187,4.5,137,253.47,4.0,2.0,6580
203,4.5,137,253.47,4.0,2.0,6581
205,4.5,137,253.47,4.0,2.0,6582
208,4.5,137,253.47,4.0,2.0,6583
218,4.5,137,253.47,4.0,2.0,6584
228,4.5,137,253.47,4.0,2.0,6585
233,4.5,137,253.47,4.0,2.0,6586
238,4.5,137,253.47,4.0,2.0,6587
302,4.5,137,253.47,4.0,2.0,6588
467,4.5,137,253.47,4.0,2.0,6589
765,4.5,137,253.47,4.0,2.0,6590
821,4.5,137,253.47,4.0,2.0,6591
843,4.5,137,253.47,4.0,2.0,6592
854,4.5,137,253.47,4.0,2.0,6593
35,4.5,134,298.0,5.0,3.0,6594
148,4.5,134,298.0,5.0,3.0,6595
443,4.5,134,298.0,5.0,3.0,6596
468,4.5,134,298.0,5.0,3.0,6597
517,4.5,134,298.0,5.0,3.0,6598
768,4.5,134,298.0,5.0,3.0,6599
800,4.5,134,298.0,5.0,3.0,6600
902,4.5,134,298.0,5.0,3.0,6601
447,4.5,132,73.6,4.0,3.0,6602
469,4.5,132,73.6,4.0,3.0,6603
470,4.5,132,58.0,4.0,3.0,6604
518,4.5,132,58.0,4.0,3.0,6605
807,4.5,132,58.0,4.0,3.0,6606
471,4.5,128,54.0,5.0,3.0,6607
161,4.5,128,78.38,5.0,3.0,6608
165,4.5,128,78.38,5.0,3.0,6609
341,4.5,128,78.38,5.0,3.0,6610
342,4.5,128,78.38,5.0,3.0,6611
345,4.5,128,78.38,5.0,3.0,6612
370,4.5,128,78.38,5.0,3.0,6613
424,4.5,128,78.38,5.0,3.0,6614
472,4.5,128,78.38,5.0,3.0,6615
616,4.5,128,78.38,5.0,3.0,6616
627,4.5,128,78.38,5.0,3.0,6617
639,4.5,128,78.38,5.0,3.0,6618
641,4.5,128,78.38,5.0,3.0,6619
672,4.5,128,78.38,5.0,3.0,6620
710,4.5,128,78.38,5.0,3.0,6621
1067,4.5,128,78.38,5.0,3.0,6622
1115,4.5,128,78.38,5.0,3.0,6623
1145,4.5,128,78.38,5.0,3.0,6624
1242,4.5,128,78.38,5.0,3.0,6625
1586,4.5,128,78.38,5.0,3.0,6626
1587,4.5,128,78.38,5.0,3.0,6627
1637,4.5,128,78.38,5.0,3.0,6628
1646,4.5,128,78.38,5.0,3.0,6629
1667,4.5,128,78.38,5.0,3.0,6630
47,4.5,126,228.63,5.0,3.0,6631
48,4.5,126,228.63,5.0,3.0,6632
49,4.5,126,228.63,5.0,3.0,6633
54,4.5,126,228.63,5.0,3.0,6634
58,4.5,126,228.63,5.0,3.0,6635
59,4.5,126,228.63,5.0,3.0,6636
104,4.5,126,228.63,5.0,3.0,6637
155,4.5,126,228.63,5.0,3.0,6638
156,4.5,126,228.63,5.0,3.0,6639
157,4.5,126,228.63,5.0,3.0,6640
158,4.5,126,228.63,5.0,3.0,6641
159,4.5,126,228.63,5.0,3.0,6642
160,4.5,126,228.63,5.0,3.0,6643
166,4.5,126,228.63,5.0,3.0,6644
169,4.5,126,228.63,5.0,3.0,6645
170,4.5,126,228.63,5.0,3.0,6646
175,4.5,126,228.63,5.0,3.0,6647
201,4.5,126,228.63,5.0,3.0,6648
214,4.5,126,228.63,5.0,3.0,6649
216,4.5,126,228.63,5.0,3.0,6650
258,4.5,126,228.63,5.0,3.0,6651
269,4.5,126,228.63,5.0,3.0,6652
294,4.5,126,228.63,5.0,3.0,6653
368,4.5,126,228.63,5.0,3.0,6654
400,4.5,126,228.63,5.0,3.0,6655
426,4.5,126,228.63,5.0,3.0,6656
473,4.5,126,228.63,5.0,3.0,6657
581,4.5,126,228.63,5.0,3.0,6658
596,4.5,126,228.63,5.0,3.0,6659
726,4.5,126,228.63,5.0,3.0,6660
908,4.5,126,228.63,5.0,3.0,6661
284,4.5,121,228.9,4.0,3.0,6662
332,4.5,121,228.9,4.0,3.0,6663
474,4.5,121,228.9,4.0,3.0,6664
505,4.5,121,228.9,4.0,3.0,6665
571,4.5,121,228.9,4.0,3.0,6666
894,4.5,121,228.9,4.0,3.0,6667
399,4.5,121,81.3,4.0,3.0,6668
475,4.5,121,81.3,4.0,3.0,6669
1433,4.5,121,81.3,4.0,3.0,6670
476,4.5,117,165.0,5.0,3.0,6671
485,4.5,117,165.0,5.0,3.0,6672
1244,4.5,117,165.0,5.0,3.0,6673
1317,4.5,117,165.0,5.0,3.0,6674
1405,4.5,117,165.0,5.0,3.0,6675
477,4.5,115,54.9,5.0,3.0,6676
798,4.5,115,54.9,5.0,3.0,6677
127,4.5,113,131.85,4.0,3.0,6678
463,4.5,113,131.85,4.0,3.0,6679
478,4.5,113,131.85,4.0,3.0,6680
514,4.5,113,131.85,4.0,3.0,6681
539,4.5,113,131.85,4.0,3.0,6682
563,4.5,113,131.85,4.0,3.0,6683
589,4.5,113,131.85,4.0,3.0,6684
803,4.5,113,131.85,4.0,3.0,6685
847,4.5,113,131.85,4.0,3.0,6686
860,4.5,113,131.85,4.0,3.0,6687
950,4.5,113,131.85,4.0,3.0,6688
103,4.5,113,148.39,5.0,3.0,6689
131,4.5,113,148.39,5.0,3.0,6690
199,4.5,113,148.39,5.0,3.0,6691
204,4.5,113,148.39,5.0,3.0,6692
251,4.5,113,148.39,5.0,3.0,6693
479,4.5,113,148.39,5.0,3.0,6694
1,4.5,110,39.0,5.0,3.0,6695
36,4.5,110,39.0,5.0,3.0,6696
38,4.5,110,39.0,5.0,3.0,6697
41,4.5,110,39.0,5.0,3.0,6698
43,4.5,110,39.0,5.0,3.0,6699
116,4.5,110,39.0,5.0,3.0,6700
236,4.5,110,39.0,5.0,3.0,6701
249,4.5,110,39.0,5.0,3.0,6702
254,4.5,110,39.0,5.0,3.0,6703
310,4.5,110,39.0,5.0,3.0,6704
340,4.5,110,39.0,5.0,3.0,6705
344,4.5,110,39.0,5.0,3.0,6706
347,4.5,110,39.0,5.0,3.0,6707
362,4.5,110,39.0,5.0,3.0,6708
364,4.5,110,39.0,5.0,3.0,6709
423,4.5,110,39.0,5.0,3.0,6710
427,4.5,110,39.0,5.0,3.0,6711
429,4.5,110,39.0,5.0,3.0,6712
480,4.5,110,39.0,5.0,3.0,6713
512,4.5,110,39.0,5.0,3.0,6714
527,4.5,110,39.0,5.0,3.0,6715
547,4.5,110,39.0,5.0,3.0,6716
625,4.5,110,39.0,5.0,3.0,6717
632,4.5,110,39.0,5.0,3.0,6718
651,4.5,110,39.0,5.0,3.0,6719
694,4.5,110,39.0,5.0,3.0,6720
730,4.5,110,39.0,5.0,3.0,6721
746,4.5,110,39.0,5.0,3.0,6722
750,4.5,110,39.0,5.0,3.0,6723
819,4.5,110,39.0,5.0,3.0,6724
841,4.5,110,39.0,5.0,3.0,6725
922,4.5,110,39.0,5.0,3.0,6726
990,4.5,110,39.0,5.0,3.0,6727
1006,4.5,110,39.0,5.0,3.0,6728
1041,4.5,110,39.0,5.0,3.0,6729
1042,4.5,110,39.0,5.0,3.0,6730
1043,4.5,110,39.0,5.0,3.0,6731
1045,4.5,110,39.0,5.0,3.0,6732
1100,4.5,110,39.0,5.0,3.0,6733
1239,4.5,110,39.0,5.0,3.0,6734
1246,4.5,110,39.0,5.0,3.0,6735
1259,4.5,110,39.0,5.0,3.0,6736
1271,4.5,110,39.0,5.0,3.0,6737
1274,4.5,110,39.0,5.0,3.0,6738
1289,4.5,110,39.0,5.0,3.0,6739
1297,4.5,110,39.0,5.0,3.0,6740
1344,4.5,110,39.0,5.0,3.0,6741
1389,4.5,110,39.0,5.0,3.0,6742
1487,4.5,110,39.0,5.0,3.0,6743
1506,4.5,110,39.0,5.0,3.0,6744
1560,4.5,110,39.0,5.0,3.0,6745
1567,4.5,110,39.0,5.0,3.0,6746
1737,4.5,110,39.0,5.0,3.0,6747
481,4.5,107,67.1,4.0,3.0,6748
928,4.5,107,67.1,4.0,3.0,6749
482,4.5,106,199.45,5.0,3.0,6750
757,4.5,106,199.45,5.0,3.0,6751
483,4.5,104,52.0,5.0,3.0,6752
502,4.5,104,52.0,5.0,3.0,6753
813,4.5,104,52.0,5.0,3.0,6754
1302,4.5,104,52.0,5.0,3.0,6755
484,4.5,104,34.9,4.0,3.0,6756
659,4.5,104,34.9,4.0,3.0,6757
682,4.5,104,34.9,4.0,3.0,6758
759,4.5,104,34.9,4.0,3.0,6759
1069,4.5,104,34.9,4.0,3.0,6760
1439,4.5,104,34.9,4.0,3.0,6761
476,4.5,103,75.81,5.0,3.0,6762
485,4.5,103,75.81,5.0,3.0,6763
1244,4.5,103,75.81,5.0,3.0,6764
1317,4.5,103,75.81,5.0,3.0,6765
1405,4.5,103,75.81,5.0,3.0,6766
194,4.5,103,84.36,4.0,3.0,6767
308,4.5,103,84.36,4.0,3.0,6768
451,4.5,103,84.36,4.0,3.0,6769
486,4.5,103,84.36,4.0,3.0,6770
508,4.5,103,84.36,4.0,3.0,6771
755,4.5,103,84.36,4.0,3.0,6772
761,4.5,103,84.36,4.0,3.0,6773
487,4.5,103,47.95,5.0,3.0,6774
1536,4.5,103,47.95,5.0,3.0,6775
488,4.5,103,391.65,4.0,3.0,6776
533,4.5,103,391.65,4.0,3.0,6777
949,4.5,103,391.65,4.0,3.0,6778
1311,4.5,103,391.65,4.0,3.0,6779
406,4.5,104,32.5,5.0,3.0,6780
410,4.5,104,32.5,5.0,3.0,6781
489,4.5,104,32.5,5.0,3.0,6782
392,4.5,102,198.0,4.0,3.0,6783
425,4.5,102,198.0,4.0,3.0,6784
490,4.5,102,198.0,4.0,3.0,6785
491,4.5,102,40.33,2.0,3.0,6786
1537,4.5,102,40.33,2.0,3.0,6787
278,4.5,99,302.5,4.0,3.0,6788
492,4.5,99,302.5,4.0,3.0,6789
87,4.5,99,62.0,5.0,3.0,6790
493,4.5,99,62.0,5.0,3.0,6791
494,4.5,97,49.1,4.0,3.0,6792
731,4.5,97,49.1,4.0,3.0,6793
192,4.5,97,75.0,4.0,3.0,6794
277,4.5,97,75.0,4.0,3.0,6795
387,4.5,97,75.0,4.0,3.0,6796
495,4.5,97,75.0,4.0,3.0,6797
570,4.5,97,75.0,4.0,3.0,6798
685,4.5,97,75.0,4.0,3.0,6799
1078,4.5,97,75.0,4.0,3.0,6800
1079,4.5,97,75.0,4.0,3.0,6801
1408,4.5,97,75.0,4.0,3.0,6802
1542,4.5,97,75.0,4.0,3.0,6803
496,4.5,96,200.13,4.0,3.0,6804
1424,4.5,96,200.13,4.0,3.0,6805
497,4.5,95,113.0,5.0,1.0,6806
498,4.5,94,68.4059721390231,4.0,3.0,6807
499,4.5,92,37.5,4.0,2.0,6808
319,4.5,88,165.0,4.0,2.0,6809
500,4.5,88,165.0,4.0,2.0,6810
531,4.5,88,165.0,4.0,2.0,6811
796,4.5,88,165.0,4.0,2.0,6812
839,4.5,88,165.0,4.0,2.0,6813
