1644,4.3,52
1645,4.3,52
1646,4.3,51
1647,4.3,51
1648,4.3,51
1649,4.3,51
1650,4.3,51
1651,4.3,50
1652,4.3,50
1653,4.3,50
1654,4.3,50
1655,4.3,49
1656,4.3,49
1657,4.3,49
1658,4.3,49
1659,4.3,49
1660,4.3,49
1661,4.3,49
1662,4.3,48
1663,4.3,48
1664,4.3,48
1665,4.3,48
1666,4.3,48
1667,4.3,47
1668,4.3,47
1669,4.3,47
1670,4.3,46
1671,4.3,46
1672,4.3,46
1673,4.3,46
1674,4.3,46
1675,4.3,45
1676,4.3,45
1677,4.3,45
1678,4.3,45
1679,4.3,45
1680,4.3,45
1681,4.3,45
1682,4.3,45
1683,4.3,45
1684,4.3,45
1685,4.3,44
1686,4.3,44
1687,4.3,44
1688,4.3,44
1689,4.3,44
1690,4.3,44
1691,4.3,43
1692,4.3,43
1693,4.3,42
1694,4.3,42
1695,4.3,42
1696,4.3,42
1697,4.3,42
1698,4.3,41
1699,4.3,40
1700,4.3,40
1701,4.3,40
1702,4.3,40
1703,4.3,40
1704,4.3,40
1705,4.3,40
1706,4.3,39
1707,4.3,39
1708,4.3,38
1709,4.3,38
1710,4.3,38
1711,4.3,38
1712,4.3,38
1713,4.3,38
1714,4.3,38
1715,4.3,38
1716,4.3,38
1717,4.3,38
1718,4.3,38
1719,4.3,37
1720,4.3,37
1721,4.3,37
1722,4.3,37
1723,4.3,37
1724,4.3,37
1725,4.3,37
1726,4.3,37
1727,4.3,36
1728,4.3,36
1729,4.3,36
1730,4.3,36
1731,4.3,35
1732,4.3,35
1733,4.3,35
1734,4.3,35
1735,4.3,35
1736,4.3,35
1737,4.3,35
1738,4.3,35
1739,4.3,35
1740,4.3,35
1741,4.3,34
1742,4.3,34
1743,4.3,34
1744,4.3,34
1745,4.3,34
1746,4.3,34
1747,4.3,35
1748,4.3,34
1749,4.3,33
1750,4.3,33
1751,4.3,33
1752,4.3,33
1753,4.3,32
1754,4.3,32
1755,4.3,32
1756,4.3,32
1757,4.3,33
1758,4.3,32
1759,4.3,31
1760,4.3,31
1761,4.3,31
1762,4.3,31
1763,4.3,31
1764,4.3,31
1765,4.3,32
1766,4.3,31
1767,4.3,31
1768,4.3,30
1769,4.3,30
1770,4.3,30
1771,4.3,30
1772,4.3,30
1773,4.3,29
1774,4.3,29
1775,4.3,29
1776,4.3,29
1777,4.3,29
1778,4.3,29
1779,4.3,29
1780,4.3,29
1781,4.3,29
1782,4.3,29
1783,4.3,29
1784,4.3,28
1785,4.3,28
1786,4.3,28
1787,4.3,28
1788,4.3,28
1789,4.3,28
1790,4.3,28
1791,4.3,28
1792,4.3,28
1793,4.3,28
1794,4.3,27
1795,4.3,27
1796,4.3,27
1797,4.3,27
1798,4.3,27
1799,4.3,27
1800,4.3,27
1801,4.3,27
1802,4.3,26
1803,4.3,26
1804,4.3,26
1805,4.3,26
1806,4.3,26
1807,4.3,26
1808,4.3,26
1809,4.3,26
1810,4.3,26
1811,4.3,25
1812,4.3,25
1813,4.3,25
1814,4.3,25
1815,4.3,25
1816,4.3,25
1817,4.3,25
1818,4.3,25
1819,4.3,25
1820,4.3,25
1821,4.3,25
1822,4.2,32624
1823,4.2,16505
1824,4.2,9098
1825,4.2,8318
1826,4.2,7825
1827,4.2,7294
1828,4.2,6567
1829,4.2,6532
1830,4.2,6256
1831,4.2,6163
1832,4.2,5802
1833,4.2,5178
1834,4.2,4610
1835,4.2,4127
1836,4.2,4091
1837,4.2,3825
1838,4.2,3788
1839,4.2,3725
1840,4.2,3648
1841,4.2,3545
1842,4.2,3453
1843,4.2,3354
1844,4.2,3225
1845,4.2,3224
1846,4.2,3101
1847,4.2,2901
1848,4.2,2820
1849,4.2,2820
1850,4.2,2788
1851,4.2,2685
1852,4.2,2676
1853,4.2,2478
1854,4.2,2375
1855,4.2,2364
1856,4.2,2271
1857,4.2,2234
1858,4.2,2135
1859,4.2,2074
1860,4.2,2050
1861,4.2,2022
1862,4.2,1981
1863,4.2,1931
1864,4.2,1921
1865,4.2,1768
1866,4.2,1688
1867,4.2,1686
1868,4.2,1665
1869,4.2,1645
1870,4.2,1627
1871,4.2,1611
1872,4.2,1573
1873,4.2,1355
1874,4.2,1343
1875,4.2,1341
1876,4.2,1337
1877,4.2,1319
1878,4.2,1308
1879,4.2,1301
1880,4.2,1267
1881,4.2,1209
1882,4.2,1164
1883,4.2,1159
1884,4.2,1155
1885,4.2,1125
1886,4.2,1095
1887,4.2,1093
1888,4.2,1086
1889,4.2,1078
1890,4.2,1070
1891,4.2,1058
1892,4.2,1048
1893,4.2,1043
1894,4.2,1040
1895,4.2,1030
1896,4.2,1016
1897,4.2,1016
1898,4.2,1008
1899,4.2,998
1900,4.2,970
1901,4.2,969
1902,4.2,964
1903,4.2,918
1904,4.2,918
1905,4.2,915
1906,4.2,900
1907,4.2,897
1908,4.2,883
1909,4.2,879
1910,4.2,876
1911,4.2,865
1912,4.2,855
1913,4.2,852
1914,4.2,842
1915,4.2,840
1916,4.2,834
1917,4.2,832
1918,4.2,811
1919,4.2,806
1920,4.2,778
1921,4.2,778
1922,4.2,777
1923,4.2,776
1924,4.2,769
1925,4.2,753
1926,4.2,745
1927,4.2,740
1928,4.2,733
1929,4.2,732
1930,4.2,731
1931,4.2,721
1932,4.2,707
1933,4.2,696
1934,4.2,692
1935,4.2,684
1936,4.2,682
1937,4.2,676
1938,4.2,671
1939,4.2,668
1940,4.2,668
1941,4.2,667
1942,4.2,666
1943,4.2,648
1944,4.2,647
1945,4.2,645
1946,4.2,633
1947,4.2,630
1948,4.2,628
1949,4.2,627
1950,4.2,624
1951,4.2,622
1952,4.2,612
1953,4.2,611
1954,4.2,600
1955,4.2,599
1956,4.2,592
1957,4.2,591
1958,4.2,587
1959,4.2,576
1960,4.2,570
1961,4.2,559
1962,4.2,559
1963,4.2,558
1964,4.2,557
1965,4.2,555
1966,4.2,540
1967,4.2,528
1968,4.2,527
1969,4.2,520
1970,4.2,519
1971,4.2,519
1972,4.2,518
1973,4.2,514
1974,4.2,513
1975,4.2,505
1976,4.2,499
1977,4.2,490
1978,4.2,488
1979,4.2,487
1980,4.2,485
1981,4.2,483
1982,4.2,484
1983,4.2,481
1984,4.2,480
1985,4.2,473
1986,4.2,466
1987,4.2,459
1988,4.2,447
1989,4.2,442
1990,4.2,441
1991,4.2,439
1992,4.2,438
1993,4.2,436
1994,4.2,433
1995,4.2,432
1996,4.2,429
1997,4.2,424
1998,4.2,423
1999,4.2,421
2000,4.2,420
2001,4.2,420
2002,4.2,420
2003,4.2,420
2004,4.2,417
2005,4.2,415
2006,4.2,414
2007,4.2,410
2008,4.2,412
2009,4.2,410
2010,4.2,410
2011,4.2,407
2012,4.2,405
2013,4.2,404
2014,4.2,404
2015,4.2,402
2016,4.2,400
2017,4.2,398
2018,4.2,395
2019,4.2,392
2020,4.2,390
2021,4.2,390
2022,4.2,389
2023,4.2,388
2024,4.2,384
2025,4.2,420
2026,4.2,420
2027,4.2,420
2028,4.2,420
2029,4.2,417
2030,4.2,415
2031,4.2,414
2032,4.2,410
2033,4.2,412
2034,4.2,410
2035,4.2,410
2036,4.2,405
2037,4.2,404
2038,4.2,402
2039,4.2,400
2040,4.2,398
2041,4.2,395
2042,4.2,392
2043,4.2,390
2044,4.2,390
2045,4.2,389
2046,4.2,388
2047,4.2,384
2048,4.2,421
